n,kappa,z
2.249000000000000000e+03,4.178201301287348457e+00,3.446828585445833681e+01
2.250000000000000000e+03,2.507065170496844431e+01,2.911634286971778391e-08
2.251000000000000000e+03,2.089341246718603440e+00,2.786032130684270669e+02
2.252000000000000000e+03,6.268384393814601552e+00,4.268188914420191438e+00
2.253000000000000000e+03,4.179163258240516932e+00,3.449639004520672358e+01
2.254000000000000000e+03,1.253821044187286660e+01,8.084967972790603474e-03
2.255000000000000000e+03,8.359287192911315501e+00,5.281463049373771312e-01
2.256000000000000000e+03,2.089941802914552937e+01,1.891634256522443343e-06
2.257000000000000000e+03,4.180123508838991420e+00,3.452446723789770289e+01
2.258000000000000000e+03,4.180363305579544608e+00,3.453148232626964642e+01
2.259000000000000000e+03,6.270904494217307779e+00,4.270679816803678364e+00
2.260000000000000000e+03,1.254252774188685926e+01,8.071566919035053425e-03
2.261000000000000000e+03,8.362164118251293132e+00,5.280302813000450346e-01
2.262000000000000000e+03,1.672528572691473059e+01,1.232518086827173102e-04
2.263000000000000000e+03,4.181560698531670006e+00,3.456653256673584451e+01
2.264000000000000000e+03,8.363599719256185949e+00,5.279723944226593080e-01
2.265000000000000000e+03,8.364077830222617749e+00,5.279531172499223324e-01
2.266000000000000000e+03,8.364555730149112023e+00,5.279338492895760959e-01
2.267000000000000000e+03,2.091258354805472841e+00,2.800461177067026028e+02
2.268000000000000000e+03,3.137066586610101382e+01,5.389344813961691480e-11
2.269000000000000000e+03,2.091497041387495148e+00,2.802262866518904616e+02
2.270000000000000000e+03,8.366465223176511756e+00,5.278568694029770469e-01
2.271000000000000000e+03,4.183471035345885269e+00,3.462252586388056130e+01
2.272000000000000000e+03,1.255112806242112988e+01,8.044937377623446670e-03
2.273000000000000000e+03,2.091973784032054695e+00,2.805864956508573300e+02
2.274000000000000000e+03,8.368371354418673747e+00,5.277800362395007605e-01
2.275000000000000000e+03,1.255327104500457658e+01,8.038315653117272808e-03
2.276000000000000000e+03,6.276992372299031508e+00,4.276703159566660695e+00
2.277000000000000000e+03,1.255469813068413920e+01,8.033909042978503237e-03
2.278000000000000000e+03,8.370274135692076456e+00,5.277033492621417965e-01
2.279000000000000000e+03,4.185374654478311918e+00,3.467841248494871564e+01
2.280000000000000000e+03,3.348489709506449685e+01,6.540769001033699133e-12
2.281000000000000000e+03,2.092924757575848282e+00,2.813063994263312111e+02
2.282000000000000000e+03,8.372173578751006318e+00,5.276268079367991692e-01
2.283000000000000000e+03,4.186323959645647186e+00,3.470631597235315269e+01
2.284000000000000000e+03,6.279841539079767720e+00,4.279525040953855886e+00
2.285000000000000000e+03,4.186797988689025196e+00,3.472025779164940218e+01
2.286000000000000000e+03,1.256110454293198408e+01,8.014156821016669291e-03
2.287000000000000000e+03,2.093635801504388549e+00,2.818458788168394449e+02
2.288000000000000000e+03,2.093754127436971757e+01,1.846704383377668013e-06
2.289000000000000000e+03,8.375489606659890285e+00,5.274932094964296381e-01
2.290000000000000000e+03,8.375962496934231893e+00,5.274741601201596852e-01
2.291000000000000000e+03,4.188217590375670873e+00,3.476204365889329750e+01
2.292000000000000000e+03,1.256536148743711934e+01,8.001058691644065066e-03
2.293000000000000000e+03,2.094344982433601565e+00,2.823849752526937777e+02
2.294000000000000000e+03,8.377851995260041207e+00,5.273980525749951687e-01
2.295000000000000000e+03,1.675664771009561704e+01,1.211889587863973142e-04
2.296000000000000000e+03,1.675759101855391719e+01,1.211274499764120825e-04
2.297000000000000000e+03,2.094816739531628169e+00,2.827441607528865006e+02
2.298000000000000000e+03,8.379738201775255746e+00,5.273220885740719233e-01
2.299000000000000000e+03,6.285156930301303291e+00,4.284794506663520686e+00
2.300000000000000000e+03,1.885653016691463080e+01,1.487444727810517526e-05
2.301000000000000000e+03,8.381150703300967564e+00,5.272652094614393992e-01
2.302000000000000000e+03,4.190810563964828539e+00,3.483849749931033557e+01
2.303000000000000000e+03,6.286568511185975261e+00,4.286194981361101775e+00
2.304000000000000000e+03,2.829114460496236561e+01,1.190678429860960559e-09
2.305000000000000000e+03,4.191515588331395925e+00,3.485931420622652155e+01
2.306000000000000000e+03,4.191750392556698124e+00,3.486624984895262713e+01
2.307000000000000000e+03,4.191985094980902105e+00,3.487318386370467493e+01
2.308000000000000000e+03,6.288329543538363708e+00,4.287942799838503127e+00
2.309000000000000000e+03,2.096227097389420369e+00,2.838207031815766754e+02
2.310000000000000000e+03,3.354150873862961646e+01,6.262097424393765743e-12
2.311000000000000000e+03,2.096461444214858805e+00,2.839999795231224198e+02
2.312000000000000000e+03,1.257947124950899642e+01,7.957797449678168794e-03
2.313000000000000000e+03,6.290086764954312848e+00,4.289687546385612116e+00
2.314000000000000000e+03,8.387250337833798142e+00,5.270196576566520408e-01
2.315000000000000000e+03,4.193859060099169866e+00,3.492859750490963222e+01
2.316000000000000000e+03,1.258227855081103996e+01,7.949218062129092752e-03
2.317000000000000000e+03,4.194326539517639674e+00,3.494243471132099188e+01
2.318000000000000000e+03,8.389120255856289177e+00,5.269444036339662185e-01
2.319000000000000000e+03,4.194793615588847224e+00,3.495626545342478408e+01
2.320000000000000000e+03,2.097513501293309446e+01,1.803443710631744190e-06
2.321000000000000000e+03,4.195260289008219345e+00,3.497008973981207447e+01
2.322000000000000000e+03,1.678197389976118714e+01,1.195483414413453185e-04
2.323000000000000000e+03,4.195726560469386079e+00,3.498390757905515613e+01
2.324000000000000000e+03,1.258787863704573340e+01,7.932131269742409216e-03
2.325000000000000000e+03,1.258857729199255537e+01,7.930002136059042736e-03
2.326000000000000000e+03,4.196425215502408435e+00,3.500462226823017886e+01
2.327000000000000000e+03,4.196657900282670717e+00,3.501152395030422326e+01
2.328000000000000000e+03,1.678756194036380833e+01,1.191893525565743887e-04
2.329000000000000000e+03,4.197122970013118959e+00,3.502532249936123065e+01
2.330000000000000000e+03,8.394710710269860598e+00,5.267194823521490488e-01
2.331000000000000000e+03,1.259276292162610034e+01,7.917258495873118543e-03
2.332000000000000000e+03,1.259345947895989148e+01,7.915139733907092939e-03
2.333000000000000000e+03,2.099025956277074556e+00,2.859692580607409695e+02
2.334000000000000000e+03,8.396567798659814841e+00,5.266447871842040440e-01
2.335000000000000000e+03,4.198515786732444965e+00,3.506667970217827701e+01
2.336000000000000000e+03,1.259624272454058058e+01,7.906679419563054229e-03
2.337000000000000000e+03,8.397958527516284022e+00,5.265888567050239777e-01
2.338000000000000000e+03,8.398421707102340150e+00,5.265702304844903647e-01
2.339000000000000000e+03,2.099721172155357252e+00,2.865054602475401566e+02
2.340000000000000000e+03,3.779706362509294593e+01,8.998283934178342710e-14
2.341000000000000000e+03,2.099952514533947490e+00,2.866841115456647344e+02
2.342000000000000000e+03,4.200136223234530064e+00,3.511485712831675698e+01
2.343000000000000000e+03,8.400734637411357397e+00,5.264772285800954910e-01
2.344000000000000000e+03,8.401196631131146120e+00,5.264586539852744718e-01
2.345000000000000000e+03,8.401658427796663275e+00,5.264400879679894674e-01
2.346000000000000000e+03,1.680424005515187957e+01,1.181243085233055727e-04
2.347000000000000000e+03,2.100645357659197021e+00,2.872198177760154181e+02
2.348000000000000000e+03,6.302281977860103801e+00,4.301815758931912370e+00
2.349000000000000000e+03,1.050437955909171883e+01,6.440045540228325760e-02
2.350000000000000000e+03,1.260594669177550564e+01,7.877252647985128614e-03
2.351000000000000000e+03,2.101106269761161549e+00,2.875767493231350613e+02
2.352000000000000000e+03,3.151832062883642749e+01,4.821748892968873087e-11
2.353000000000000000e+03,4.202672863642701984e+00,3.519040728266044482e+01
2.354000000000000000e+03,8.405805757998036754e+00,5.262733785480967486e-01
2.355000000000000000e+03,8.406265593327052699e+00,5.262548978889096674e-01
2.356000000000000000e+03,1.261008785015752132e+01,7.864728167377914997e-03
2.357000000000000000e+03,2.101796169624401411e+00,2.881118386240713676e+02
2.358000000000000000e+03,1.261146589300544818e+01,7.860564844869325982e-03
2.359000000000000000e+03,4.204051492060846940e+00,3.523153588510562173e+01
2.360000000000000000e+03,1.681712369003367868e+01,1.173080951864357283e-04
2.361000000000000000e+03,4.204510255760292026e+00,3.524523283274177032e+01
2.362000000000000000e+03,4.204739491898777715e+00,3.525207895121198476e+01
2.363000000000000000e+03,4.204968631006091861e+00,3.525892350081636550e+01
2.364000000000000000e+03,1.261559301949302281e+01,7.848109211581896782e-03
2.365000000000000000e+03,8.410853236911059128e+00,5.260705572482704540e-01
2.366000000000000000e+03,1.261696640088467269e+01,7.843968736244813153e-03
2.367000000000000000e+03,6.308826328146329487e+00,4.308338286373991188e+00
2.368000000000000000e+03,1.472139505880823762e+01,9.571082463689958679e-04
2.369000000000000000e+03,4.206341432586117257e+00,3.529995790948471779e+01
2.370000000000000000e+03,1.682627957907370586e+01,1.167314751677904678e-04
2.371000000000000000e+03,2.103399130286760066e+00,2.893589490853950110e+02
2.372000000000000000e+03,6.310539795124016749e+00,4.310047672647584704e+00
2.373000000000000000e+03,8.414509406754152820e+00,5.259236913128174651e-01
2.374000000000000000e+03,4.207482780537790568e+00,3.533411029318023111e+01
2.375000000000000000e+03,8.415421523291582773e+00,5.258870585827408739e-01
2.376000000000000000e+03,3.366350917425558720e+01,5.701250986953298976e-12
2.377000000000000000e+03,2.104083218013514500e+00,2.898928144592411513e+02
2.378000000000000000e+03,8.416788258923396882e+00,5.258321720644104635e-01
2.379000000000000000e+03,8.417243454333041441e+00,5.258138932162150780e-01
2.380000000000000000e+03,2.525309537533174975e+01,2.566238313157638222e-08
2.381000000000000000e+03,2.104538317854185880e+00,2.902485220666325176e+02
2.382000000000000000e+03,8.418607893412040966e+00,5.257591065433728783e-01
2.383000000000000000e+03,2.104765581147531428e+00,2.904263152075973835e+02
2.384000000000000000e+03,1.052439570638889421e+01,6.406476986720582856e-02
2.385000000000000000e+03,1.262995592270237921e+01,7.804915750434356092e-03
2.386000000000000000e+03,4.210212237410625669e+00,3.541591747434903681e+01
2.387000000000000000e+03,8.420878144329625670e+00,5.256679612256750511e-01
2.388000000000000000e+03,1.263199743572902989e+01,7.798795648734323065e-03
2.389000000000000000e+03,2.105446228362385597e+00,2.909594524966286713e+02
2.390000000000000000e+03,8.422238013379105936e+00,5.256133731991917690e-01
2.391000000000000000e+03,4.211345461883379215e+00,3.544993805461099612e+01
2.392000000000000000e+03,1.684628728954201904e+01,1.154812736010730865e-04
2.393000000000000000e+03,2.105899044137543807e+00,2.913146760070089272e+02
2.394000000000000000e+03,2.527214555778711613e+01,2.532624387152917580e-08
2.395000000000000000e+03,4.212250336532758155e+00,3.547712679944216774e+01
2.396000000000000000e+03,6.318714478587995842e+00,4.318212228674640940e+00
2.397000000000000000e+03,8.425404414575330847e+00,5.254862891083285081e-01
2.398000000000000000e+03,8.425856002596848526e+00,5.254681670442962194e-01
2.399000000000000000e+03,2.106576850584752858e+00,2.918472101039454287e+02
2.400000000000000000e+03,3.792041376281437692e+01,8.158020513667037795e-14
2.401000000000000000e+03,5.267006023508000290e+00,1.238683943010864752e+01
2.402000000000000000e+03,4.213830236728853151e+00,3.552464801748278944e+01
2.403000000000000000e+03,8.428111121649806137e+00,5.253776792845831212e-01
2.404000000000000000e+03,6.321421186758941602e+00,4.320918990419611916e+00
2.405000000000000000e+03,8.429011855700005995e+00,5.253415412434235821e-01
2.406000000000000000e+03,8.429461941869819341e+00,5.253234844223344524e-01
2.407000000000000000e+03,4.214955920505130571e+00,3.555854586157487773e+01
2.408000000000000000e+03,1.686072310655340445e+01,1.145875612529578385e-04
2.409000000000000000e+03,8.430811078824325122e+00,5.252693626726192555e-01
2.410000000000000000e+03,8.431260417808111640e+00,5.252513383038369676e-01
2.411000000000000000e+03,2.107927392595713822e+00,2.929111982941570886e+02
2.412000000000000000e+03,1.897235670758210091e+01,1.389272620032267651e-05
2.413000000000000000e+03,4.216303658461711734e+00,3.559917299687590031e+01
2.414000000000000000e+03,8.433055911197872234e+00,5.251793217143659875e-01
2.415000000000000000e+03,1.686700863936105321e+01,1.142005924103803381e-04
2.416000000000000000e+03,1.054244067815652564e+01,6.376364241943560662e-02
2.417000000000000000e+03,2.108600144971398471e+00,2.934426546650875594e+02
2.418000000000000000e+03,1.686969686383019962e+01,1.140354910917243354e-04
2.419000000000000000e+03,4.217648049383499576e+00,3.563974548226528327e+01
2.420000000000000000e+03,1.898042305633731530e+01,1.382682188686591532e-05
2.421000000000000000e+03,6.327143158162552794e+00,4.326646660931710464e+00
2.422000000000000000e+03,8.436637989786817116e+00,5.250356753383539354e-01
2.423000000000000000e+03,2.109271229364275690e+00,2.939737540609713164e+02
2.424000000000000000e+03,1.687506332142648446e+01,1.137066155962020099e-04
2.425000000000000000e+03,6.328483664780521600e+00,4.327989600031399320e+00
2.426000000000000000e+03,4.219212297295698910e+00,3.568701125561364762e+01
2.427000000000000000e+03,4.219435392758549952e+00,3.569375747916262753e+01
2.428000000000000000e+03,6.329487594477022583e+00,4.328995624433091827e+00
2.429000000000000000e+03,4.219881308049782120e+00,3.570724541349352421e+01
2.430000000000000000e+03,2.532062476817666408e+01,2.449055676542385212e-08
2.431000000000000000e+03,8.440653712665003638e+00,5.248746859300625900e-01
2.432000000000000000e+03,1.688219797213745466e+01,1.132708472288163640e-04
2.433000000000000000e+03,4.220772038210343524e+00,3.573420325779285633e+01
2.434000000000000000e+03,4.220994491935662118e+00,3.574093896934427761e+01
2.435000000000000000e+03,4.221216854285450459e+00,3.574767318298587071e+01
2.436000000000000000e+03,2.532863475200845826e+01,2.435515944075429863e-08
2.437000000000000000e+03,2.110830652579241740e+00,2.952116040440260463e+02
2.438000000000000000e+03,8.443766787663051332e+00,5.247499174356107243e-01
2.439000000000000000e+03,6.333158087142940929e+00,4.332675766441415277e+00
2.440000000000000000e+03,1.688930919209782999e+01,1.128381717833754945e-04
2.441000000000000000e+03,2.111274556846795658e+00,2.955649215954732654e+02
2.442000000000000000e+03,1.689108335404204908e+01,1.127304824331746262e-04
2.443000000000000000e+03,4.222992472549615073e+00,3.580149308092713056e+01
2.444000000000000000e+03,1.266964204765559998e+01,7.686799842742586021e-03
2.445000000000000000e+03,8.446870937182955785e+00,5.246255361955629581e-01
2.446000000000000000e+03,4.223656830742567259e+00,3.582165094143920925e+01
2.447000000000000000e+03,2.111939051206248585e+00,2.960946042570237182e+02
2.448000000000000000e+03,3.168074462756403875e+01,4.266176696914999226e-11
2.449000000000000000e+03,4.224320374604538131e+00,3.584179542256364215e+01
2.450000000000000000e+03,1.901043618873413621e+01,1.358434019108741836e-05
2.451000000000000000e+03,8.449524571516027649e+00,5.245192301788201839e-01
2.452000000000000000e+03,6.337474659194100468e+00,4.337007689545862021e+00
2.453000000000000000e+03,4.225203836461896678e+00,3.586863396198572218e+01
2.454000000000000000e+03,8.450848953657796869e+00,5.244661827772465479e-01
2.455000000000000000e+03,4.225645027303714052e+00,3.588204434758564787e+01
2.456000000000000000e+03,8.451730975919119260e+00,5.244308568348072797e-01
2.457000000000000000e+03,1.690434343547824980e+01,1.119288604583384137e-04
2.458000000000000000e+03,4.226306140106760978e+00,3.590214884175530585e+01
2.459000000000000000e+03,2.113263165872052873e+00,2.971529164023378939e+02
2.460000000000000000e+03,2.536047860312672952e+01,2.382424745651404642e-08
